"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Obs. code Map'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Description'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Country'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Region'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'MPC-list'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'T05'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Asteroid Terrestrial-impact Last Alert System (ATLAS-HKO; at Haleakala Observatory) Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'HI'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ATLAS-HKO, Haleakala'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'T08'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Asteroid Terrestrial-impact Last Alert System (ATLAS-MLO; at Mauna Loa Observatory) Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'HI'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ATLAS-MLO, Mauna Loa'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'T09'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mauna Kea-UH/Tholen NEO Follow-Up (Subaru)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'HI'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mauna Kea-UH/Tholen NEO Follow-Up (Subaru)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'T12'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mauna Kea-UH/Tholen NEO Follow-Up (2.24-m) Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'HI'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mauna Kea-UH/Tholen NEO Follow-Up (2.24-m)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'T14'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mauna Kea-UH/Tholen NEO Follow-Up (CFHT)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'HI'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mauna Kea-UH/Tholen NEO Follow-Up (CFHT)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'U53'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Murray Hill Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'OR'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Murray Hill Observatory, Beaverton'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'U54'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hume Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hume Observatory, Santa Rosa'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'U56'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Palo Alto Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Palo Alto'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'U57'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Black Mountain Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Black Mountain Observatory, Los Altos'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'U63'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Burnt Tree Hill Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'WA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Burnt Tree Hill Observatory, Cle Elum'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'U64'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lind Observatory – Central Washington University (CWU)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'WA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CWU-Lind Observatory, Ellensburg'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'U68'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'JPL SynTrack Robotic Telescope'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'JPL SynTrack Robotic Telescope, Auberry'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'U69'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'iTelescope SRO Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'iTelescope SRO Observatory, Auberry'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'U73'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Redondo Beach'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Redondo Beach'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'U78'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cedar Glen Observatory Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cedar Glen Observatory'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'U79'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cosmos Research Center'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cosmos Research Center, Encinitas'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'U80'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'DanHenge Observatory – Center for Solar System Studies (CS3); observer: Daniel Coley Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CS3-DanHenge Observatory, Landers'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'U81'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Trojan Station – Center for Solar System Studies (CS3); observer: Robert D. Stephens'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CS3-Trojan Station, Landers'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'U82'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Palmer Divide Station – Center for Solar System Studies (CS3); observer: Brian D. Warner'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CS3-Palmer Divide Station, Landers'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'U96'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Athabasca University Geophysical Observatory Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Canada'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'AB'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Athabasca University Geophysical Observatory'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V02'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Command Module Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'AZ'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Command Module, Tempe'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V03'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Big Water Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UT'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Big Water'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V04'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'FRoST, Anderson Mesa Station, see #688'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'AZ'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'FRoST, Anderson Mesa'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V05'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rusty Mountain Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'AZ'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rusty Mountain Observatory, Gold Canyon'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V06'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Catalina Sky Survey-Kuiper, also see #703'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'AZ'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Catalina Sky Survey-Kuiper'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V07'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Whipple Observatory PAIRITEL (also see #696 and #G91)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Chile'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Whipple Observatory, Mount Hopkins-PAIRITEL'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V08'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mountain Creek Ranch'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'AZ'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mountain Creek Ranch, Vail'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V09'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Moka Observatory Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'AZ'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Moka Observatory, Benson'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V16'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dark Sky New Mexico Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NM'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dark Sky New Mexico, Animas'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V23'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'FOAH Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NM'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'FOAH Observatory, Magdalena'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V29'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cloudcroft Observatory (Tzec Maun Cloudcroft Facility located at Cloudcroft; also see Mayhill location: #H10)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NM'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tzec Maun Cloudcroft Facility'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V30'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Heaven on Earth Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NM'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Heaven on Earth Observatory, Mayhill'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V31'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hazardous Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NM'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hazardous Observatory, Mayhill'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V35'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Deep Sky Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TX'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Deep Sky Observatory Collaborative, Pier 5'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V36'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Ranch Observatory, Artesia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NM'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Ranch Observatory, Lakewood'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V37'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'McDonald Observatory-LCOGT ELP, also see #711'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TX'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'McDonald Observatory-LCOGT ELP'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V38'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'McDonald Observatory-LCO ELP Aqawan A #1, also see #711'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TX'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'McDonald Observatory-LCO ELP Aqawan A #1'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V59'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Millwood Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TX'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Millwood Observatory, Comfort'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V60'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Putnam Mountain Observatory Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TX'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Putman Mountain Observatory'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V70'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Starry Night Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TX'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Starry Night Observatory, Columbus'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V78'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Spirit Marsh Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'MN'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Spirit Marsh Observatory. Sauk Centre'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V81'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fayetteville Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NC'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fayetteville'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V83'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rolling Hills Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'MO'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rolling Hills Observatory, Warrensburg'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V86'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rattle Snake Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'MO'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rattle Snake Observatory, Sedalia'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V88'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'River Ridge Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'AR'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'River Ridge Observatory, Conway'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W04'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mark Evans Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'IL'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mark Evans Observatory, Bloomington'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W08'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jimginny Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'IL'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jimginny Observatory, Naperville'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W11'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Calumet Astronomy Center'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'IN'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Northwest Indiana Robotic Telescope, Lowell'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W14'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Harvest Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'AL'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Harvest'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W19'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kalamazoo Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'MI'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kalamazoo'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W22'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'WestRock Observatory Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'GA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'WestRock Observatory, Columbus'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W25'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'RMS Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'OH'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'RMS Observatory, Cincinnati'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W28'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ex Nihilo Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'GA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ex Nihilo Observatory, Winder'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W30'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Georgia College Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'GA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Georgia College Observatory, Milledgeville'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W33'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Transit Dreams Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SC'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Transit Dreams Observatory, Campobello'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W34'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Squirrel Valley Observatory Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NC'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Squirrel Valley Observatory, Columbus'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W38'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dark Sky Observatory Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NC'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dark Sky Observatory, Boone'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W46'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Foxfire Village Observatory, Foxfire'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NC'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Foxfire Village'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W49'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CBA-MM Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'WV'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CBA-MM Observatory, Mountain Meadows'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W50'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Apex'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NC'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Apex'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W54'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mark Slade Remote Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'VA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mark Slade Remote Observatory, Wilderness'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W55'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Natelli Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'MD'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Natelli Observatory, Frederick'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W63'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Astronomico UTP'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Colombia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Observatorio Astronomico UTP, Pereira'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W66'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SVH Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NJ'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SVH Observatory, Blairstown'}"
